soil_moisture,soil_pH,soil_temperature,nitrogen,phosphorus,potassium,mean_green_intensity,color_variance,texture_entropy,spot_area_ratio,disease_color_index,disease_type
25.656858529660234,6.351141893693192,26.782193617369803,204.34461440512612,98.82659890458521,235.7175781906048,159.99849802571367,8.756347577465645,0.7842317759606787,0.014577279100435062,0.1601136729564384,Healthy
33.39480314377438,5.670587098027124,25.707142643296166,124.30893063350385,48.24789924481333,169.68119345978744,139.73756555201516,40.716358872208254,1.1767248898728362,0.337456323017522,0.6994446881590475,Anthracnose
27.142254266774145,6.482385994447241,29.223066086054885,186.90355714467827,97.11463125168744,186.05133117303637,187.85237261646984,8.866256667623118,0.8665933581283276,0.009718213988281987,0.06585316644335676,Healthy
24.272385224661495,6.369036100274776,28.71547984156927,186.74569779128046,100.06836700295081,223.62294414089004,170.1157540009582,11.073237256946175,0.7944913303183827,0.025864570402532906,0.09463683193888012,Healthy
27.825748913001476,5.7296829896263475,26.109086073472916,138.03444735080197,70.26339215436487,200.29734484813068,151.90938998078857,17.771387086705044,1.0401588810780997,0.1759554704049615,0.42640194897158346,LeafSpot
25.472529249948188,5.801882579760797,27.80564315657938,211.26549998279944,109.48430123825261,265.2039389338143,179.97250214154562,6.317266534511305,0.8214344196706611,0.020482489340237796,0.20623511666149114,Healthy
28.598377789455913,5.773323775725111,27.915146081300364,143.39058255496238,78.76134600485852,237.76645254514386,159.05104903433042,15.676918539829206,1.0255840848754731,0.1827169878308107,0.4166891147417966,LeafSpot
27.181687878343148,6.975569660284923,27.078421112265563,162.91963064182406,96.93170167059442,231.84349746819703,177.90501925341505,9.752143086770968,0.8027946277838841,0.030522688857340875,0.07764300868618554,Healthy
30.509021640703494,5.689454919505974,26.85465599715994,166.15544576619726,91.62305682123412,210.3365497269776,162.9238619323957,21.315830884112238,0.9932640328273873,0.16216913277226247,0.33423083916475127,LeafSpot
25.11610252452521,6.406346719223762,29.25062704408443,214.15932973943157,101.74776665246273,284.5633066283625,180.95617916494285,9.857368132897562,0.7598763627764386,0.005874248720712388,0.16054298054524715,Healthy
44.242712720640675,4.762014892789377,23.847394411975177,91.93481495562787,44.07378252965965,151.80621818072382,120.79581325873741,27.73169855322557,1.1013557748255354,0.31473882466978825,0.6324332195071614,FootRot
22.222759053467964,7.348879547526962,26.84802185766158,175.3979780761928,90.37450636679654,220.69525240432037,185.58551352295578,10.593558638589345,0.7766263839719979,0.024331626636029086,0.02462565651181947,Healthy
33.16076907769332,5.993815262986708,26.406340483635667,151.6505317682791,73.42826254106166,208.36782324970156,145.09744035520148,15.433192488403751,1.0310106938065549,0.14443961869607114,0.430697753394956,LeafSpot
24.16295141475647,5.969429306237038,28.025244105670115,132.33371348121875,77.66604787839026,195.43143348695972,150.436479025276,18.401196268460865,1.0757056908332066,0.13700790924512915,0.43272612720495285,LeafSpot
39.53765733835089,4.996317383249397,24.245132160020663,96.85211344535259,37.710808485526194,176.60447018539637,138.90724944707225,23.523786145628282,1.0823510892742483,0.2542178702645332,0.48199326932280745,FootRot
30.25683228456539,5.363246062503821,26.60660125294716,110.30369892400327,66.07856328225368,210.66272424596283,135.36795669049616,18.92277587398737,1.2020103790176362,0.36129740306439384,0.706331038065873,Anthracnose
39.31559863845657,5.80205530659728,24.257868479114517,135.22541389332187,56.60569693215823,167.12654398283252,142.1645771306923,29.538801487332165,1.2553271192331512,0.29464006736991033,0.74285772853451,Anthracnose
26.47059501296243,6.051385433974623,28.08749132424319,168.1405003287492,80.49903022997914,222.5133994635363,157.20761918904856,24.81032724992356,1.0000819190098909,0.12373191882752288,0.461717316389234,LeafSpot
28.928604437269595,5.978994718208099,27.28826826000261,175.80267168823372,85.35535751483005,210.50088484866967,149.49041751731676,21.857244755236685,1.0988230134338353,0.18882827357496468,0.24180375680304128,LeafSpot
41.75807576333157,4.56734391576044,25.314748092825166,84.42644524415364,38.36617765683947,175.79522037302323,129.34064077099208,29.06496197877715,1.1876099500707982,0.23727470888566565,0.6384311560578343,FootRot
33.172716835151604,4.590360284179762,25.18742893212912,133.45105115227813,55.88328646512977,190.9041347879036,133.15336037043744,36.851466034156616,1.1820746392275312,0.30623521357273437,0.846759392598292,Anthracnose
31.12161044262971,6.198046943045047,25.495114970173308,136.53351134728248,75.83930086327587,228.21111269209788,150.6500048494094,21.98557307472923,0.9829387209520953,0.1965432233828244,0.4241059573022245,LeafSpot
27.225364766891946,6.242591878387433,29.198158964513926,151.37767286702785,102.79879490061145,296.97388280484915,194.03381154712523,11.787784826913096,0.787146473640552,0.015759086529662056,0.10342910242131541,Healthy
23.100042372170524,6.965411864199059,26.260240089798987,142.29189992088735,99.35456341463089,241.53953986384587,159.83954031859852,8.68333962146257,0.7785859265079854,0.022202601490494606,0.1252139797413619,Healthy
26.766242056706584,6.394669883164665,26.61936475247993,172.6127813599676,112.87294460059883,273.1849998750995,172.56045088394603,9.337568246266219,0.7645281026384395,0.000924791275321718,0.126661184967406,Healthy
26.27950557313502,6.175802979446253,27.230312293328467,146.36444073748032,73.85869700042514,145.56791256335705,153.04682775425547,26.42629974383797,0.9885335485358022,0.17372667108179995,0.4805313872487955,LeafSpot
26.981817687560664,6.015504517203682,26.53082114754994,135.93378275186444,65.59479303474906,244.3630758314665,167.8462164186035,18.29628032418741,1.0203512972084148,0.1800297346175286,0.5103377573209328,LeafSpot
23.8549405593841,6.010637329540467,27.79710030372961,149.46947830044047,91.37025185950239,238.92650927932476,170.31390852394514,25.741481996129956,1.0037309004297517,0.17190268515212287,0.32234793287314223,LeafSpot
34.34880215925809,5.099514869462563,25.934243096741685,113.29741860708083,66.02714520024043,215.3051033618912,141.36007659416055,37.722380647022135,1.1817048028472146,0.4289564439538055,0.5476433760141832,Anthracnose
41.340604413126364,5.437540296882918,27.33455702578982,123.95580618842013,64.29282192932324,156.77895472034209,130.54651829197965,36.523068087608394,1.2048848982126288,0.32606550702847925,0.643093649297263,Anthracnose
29.556691337036632,6.371099073995226,25.269520731240224,137.85639378631686,73.92332975232699,159.89182098642888,157.8051434525338,16.86150134191088,0.9834394199213741,0.1607239095193798,0.5370100284103685,LeafSpot
26.514874660266816,6.054945511451,26.742194109478604,155.38870821247568,89.83947972527206,155.3207758692551,145.03724633037868,23.99531371792046,1.0611951896700984,0.19651889774489043,0.2901670937747432,LeafSpot
39.41511237821965,4.775736830900023,22.595351310481266,97.90099523162112,38.92525739331039,151.24513680141635,116.03578953247467,35.83824669052882,1.0953709406535705,0.34425141369605583,0.5557751620407188,FootRot
31.376164470007144,5.147883772960654,26.853114350499816,96.84000744817149,57.26339313646539,183.4983431701223,154.25292362852795,32.180778146199664,1.22226397286334,0.34347521488784655,0.7439562268956972,Anthracnose
26.273606940536634,6.622828672613055,27.157282797804744,172.63707881476122,95.82604313677595,253.86467559135914,189.56764813309707,10.172365338652364,0.835272256938158,0.01016165024303425,0.11087908533548427,Healthy
32.15684923922702,4.933280951702598,26.95906979869897,105.01867857139796,59.96613695633118,181.85851099061702,133.03187263538493,25.380953431609882,1.2061679429642969,0.23922961361961745,0.7790183163202229,Anthracnose
27.078387671810365,6.112365793155739,28.79986985344924,151.481909109161,110.66739497456614,244.8951648489331,174.04923396032206,10.173353532165622,0.7968101138124496,0.02001496094684253,0.1379174470525745,Healthy
26.06898734462526,6.438252270003175,27.05771424506709,172.71900439767802,109.92573408414448,239.91674677222218,176.87439117255096,8.261495959081385,0.7925905291595637,0.03179947883301424,0.17986188653259122,Healthy
40.3591358426834,4.796211441062116,23.233595251009543,85.17099124381855,48.89710757666021,178.29794864628536,136.10002177894282,30.14265086924629,1.1710026065382513,0.28982604844352744,0.5916521910562746,FootRot
33.264514005468406,5.2530536234515095,25.895283392428027,89.43065351883628,63.83446717039848,216.55927672385553,135.19295850380814,30.40053574123145,1.16237113968249,0.412303768790366,0.7125907623693968,Anthracnose
35.89011064264754,4.644171223872376,24.469656609731626,108.17040106817939,44.97774076094745,128.07109582768845,144.69793406065304,31.202755151115717,1.0633640859182487,0.2951645288830685,0.584191139854291,FootRot
27.683374715408718,6.160401870451242,27.34695345597014,122.24687338202256,73.38063075735192,196.9342416343448,170.51568693782392,23.732548326691358,0.9611507948863688,0.13362678344937043,0.4426367887229389,LeafSpot
23.51902214962727,6.179684150922295,27.0906053647093,157.54389512487228,65.40049421016398,215.89619747192597,155.9357707246989,18.868304550581993,1.0187361585297987,0.15342508334523078,0.46900136078598953,LeafSpot
26.156253946393832,6.4819409182596335,27.50775588192746,142.79869801412053,61.29845047740332,205.34528270385493,149.36669958279072,19.262756940736804,0.9011054528287786,0.18246732070425492,0.36260199824105,LeafSpot
27.035850766750116,6.391928588105857,27.65512463077743,196.86743021367596,109.63126278258234,257.1598077490311,173.458812056909,8.549308986052722,0.7678837771796476,0.023303631145015206,0.07584848789533144,Healthy
33.684678706981956,5.564429754936278,25.64056851995255,105.67446703610563,56.90918968771797,198.42828845305957,142.1907705925428,29.76414598904525,1.201043719104343,0.34541784290520655,0.8963101663699143,Anthracnose
32.101373753291156,5.416710381724668,27.108739059895886,79.60675973174047,64.41042532103796,182.34843540618098,130.41840569432188,29.039763825542536,1.2385194211384276,0.349572852338688,0.9039772304534512,Anthracnose
37.51412835548689,5.0080433422874595,24.87059595719858,92.56925369196053,40.4548599420416,160.58096345928922,140.28925665937228,28.231839759016623,1.1118176912563984,0.28775320928375103,0.4448163200538716,FootRot
41.449396692619246,4.93353196897934,27.055987998854267,137.39438601184935,67.3033055327767,200.950290820144,121.56743402029528,26.597923534265945,1.2134080708786537,0.40505082436709583,0.6283809511985606,Anthracnose
28.169754967581767,5.45197952477276,29.21536361806652,159.83124893526167,87.93295433389733,207.43880791783116,176.53998766428626,23.723039198849808,1.0636561252209702,0.18845354925849736,0.3694908025889802,LeafSpot
35.38783311707034,4.904557388379985,23.31786713147872,94.98194090543272,42.39374207942241,157.43890835290307,125.3491242480174,23.62070959235285,1.203569703572502,0.24497500317537163,0.7448927705546486,FootRot
19.796048644820555,6.540589828802621,27.623961064695813,189.92194208664264,109.39627203301814,242.00827383357546,175.35220969567234,8.974110738257508,0.8058305183126241,0.017940051586559896,0.12282824263499628,Healthy
23.741367535198144,6.477835836578466,26.86210245787319,163.41316414335586,83.47229922047558,288.5728499270266,175.73039180678248,15.452313205780895,0.7872231262354048,0.019418850351898928,0.05350894962158382,Healthy
25.738479332703328,6.325130473500132,27.098191772599186,188.37255155189615,92.71280079106779,303.28451018633683,175.14359082703848,7.506158362222417,0.804154002055992,0.003138009526369681,0.07406173201559027,Healthy
28.809081700472944,6.839572083746642,30.33004992422949,217.1178102059049,105.90867290950791,226.8832480176739,165.6115756385854,6.519651529926784,0.7914987025007109,0.024772112448715543,0.07572917579357061,Healthy
39.85790032164554,4.712413497031876,23.37068918552768,114.30806857264693,40.76367522842719,138.54355313042862,108.33521605750792,21.37247382974579,1.124039137004985,0.18225592840234495,0.6863284249869703,FootRot
24.23117699763084,6.505686444174554,29.404620142497606,184.73097762956868,102.87150838755126,251.17640880634642,150.89979896755938,11.388513907092197,0.8026851481115463,0.027548999188653556,0.13119623267482455,Healthy
28.62032705329026,5.710578051236393,26.562970419651805,126.41363760248308,69.58484151791048,190.7164864159154,149.79412682756555,29.60891913063156,1.098112583697309,0.3511841170773555,0.7965345855504897,Anthracnose
38.84256552203437,5.724002076388539,25.627196948610585,125.50312009824238,52.7115352642132,163.34944561325807,126.79200342892383,36.07154774986634,1.1864289817211398,0.3285583035590313,0.7823343574804,Anthracnose
22.5973589114174,5.322206762996893,28.058753133426556,148.0712776796161,93.17107761300507,210.34579283526102,144.33992950255364,25.779111301347907,1.0180078417809981,0.11461385882784936,0.4938902752709575,LeafSpot
36.289627547870396,5.735383553119186,26.06125630854133,124.57890365176253,62.21632670066343,195.69257340958836,137.21580145057544,36.44658711162742,1.2231139942405709,0.3722680578574001,0.7876511312106447,Anthracnose
34.711085627301344,5.404711589357884,27.097232168646432,108.64536902294982,54.576979273988435,199.7331480566137,154.17645823359908,25.209217092950993,1.3311393529564965,0.30295751317269387,0.7317066171665093,Anthracnose
31.055676873170277,5.872146130801785,26.16772041460988,158.86444849116418,75.35887863007474,230.46238678301887,161.7993003346345,23.05349807776575,1.0272773684325007,0.1524117905020758,0.2653675581535381,LeafSpot
41.8463904422797,4.66095956730019,23.118753843096982,107.41870620226592,39.09309843083415,162.15365663936947,136.00958375376965,24.86307045538388,1.082155172514552,0.18081530512174654,0.613396161798036,FootRot
31.71996385539117,5.4135843146614535,23.62511642790809,136.5623434406022,48.59869109950681,178.5519015339935,152.26813197088313,30.47374632480725,1.233811238461514,0.4007774305892945,0.8353688714783906,Anthracnose
43.03709230153979,4.973990911584482,23.68590734349935,105.9517237950079,46.04005488453696,132.03252232014017,132.017970397427,19.305951052909762,1.1109646599764678,0.25188455766730455,0.6113474914353348,FootRot
27.628239788421713,6.840674708283245,28.058759018592433,178.9715488967368,104.03754819872692,269.6553110928168,181.6277609010175,13.7984073739324,0.8125983545611905,0.020498956968738026,0.044905178972757434,Healthy
26.507763265072136,6.2291156738778195,27.29600168128397,203.9843234273139,101.69740866999531,242.75545674925007,186.41740441076826,12.774589391101953,0.7972716507783809,0.01833357689902674,0.17109077222022284,Healthy
28.137625592187625,5.7455396828321685,28.32764280289368,150.8592798689,88.18011174671071,236.8778381317117,152.4013825001847,15.615918574398446,0.9718314544390082,0.14667594465454162,0.3432496060064041,LeafSpot
28.277393531119863,6.155884206980778,25.17634410398863,199.98996116837742,87.486835526845,198.1650717893782,174.23788942727387,25.446291165172838,1.0733437897046603,0.16404441760063748,0.22079021504871685,LeafSpot
26.837611073077888,5.987243035013899,26.273581266495032,167.61528001639383,85.72071821289188,254.0193726281165,162.21769789720997,27.529125919906438,0.9998676177365974,0.17486228928947933,0.5569488283444116,LeafSpot
22.964570338362655,6.6941891914450915,26.170999748048008,186.7704613003487,86.33492209698527,225.75366368521898,176.34966399683643,15.210091371251035,0.7523622986161029,0.011462547088233055,0.14325380626395834,Healthy
20.222616480154013,6.6007972245608,27.689254137717935,181.99870083307673,105.75220343667291,244.49902879866744,176.77480228756465,6.746722684190182,0.7669655656806258,0.016282151579034822,0.1578433383089571,Healthy
37.6517181478084,4.654803494121369,24.33010514157259,84.74764419548944,33.24424051498391,161.78618707409672,143.90662980039056,29.140728310451024,1.1754012406598646,0.16234823744734678,0.39163123501514674,FootRot
23.394098394956746,6.075108975423225,26.709061639296753,186.45224528208678,96.69682828366419,257.5783399797902,179.00781259871167,7.580626946231224,0.8147108871902082,0.02364644819603441,0.11195819968908019,Healthy
31.438521347389493,6.396774765014066,27.06035580514828,147.52634208755455,71.33883850841866,197.43753013155708,159.7758611852104,15.106304796990752,0.8813844622183882,0.10494561608307618,0.29013518969177465,LeafSpot
32.57343558786966,5.107385493212187,26.734805086856454,118.29803986014396,59.935276607736405,158.8918485762856,148.4793002437022,30.371347621868495,1.2608805750793166,0.3812190389507244,0.800241281767129,Anthracnose
35.25177373583783,5.0837438434921,24.46122818784394,103.19399505722208,52.86013895126367,155.71404602136877,144.08770866708872,25.07473289315925,1.224012267573332,0.31427718045827197,0.8724591397135504,Anthracnose
25.539268599077513,6.612423220006882,30.419771595853764,214.4628991690863,120.85539840529692,234.92156998923568,175.38660745533846,8.94487364389185,0.7293426514824742,0.022510354185291168,0.13147165690923268,Healthy
23.918544165405944,6.457721120566258,28.581512407907155,166.14559358158982,90.04491665899283,226.0084215509323,167.65611071391467,7.61649178136735,0.8295076973869896,0.013556316076337376,0.15218416809766136,Healthy
40.48656376876809,4.959031480862502,23.683915192034775,103.00765748547288,36.958461665074424,144.1462702980258,120.91532046028732,25.912819674751443,1.0794116028243645,0.17111510292346,0.728685524696736,FootRot
44.46068182451426,4.6742015254292015,23.028017583021324,82.25956551176478,33.437619393374476,158.78981685011,137.95623280384163,37.80150499441946,1.1811425324742102,0.3767875749417591,0.5139222918278419,FootRot
40.7900885907236,5.137709324235112,25.139602800153874,91.22681754525223,42.62529915826407,176.41977433854666,141.8504157502298,26.168280202166915,1.1083128417458123,0.2985044416528384,0.6371454335122447,FootRot
28.90648322712908,6.278288421285033,25.678059712292953,131.0529019616789,80.615627499594,199.88714001065182,167.64673871550886,15.168882974895368,1.0434322681808268,0.17597955034692403,0.39477297475045486,LeafSpot
27.419216308621834,5.960834166999459,28.94411705276614,185.48098325900068,104.96769910340394,279.7202872929035,182.45466152076773,12.557869941330159,0.8269206650887412,0.011209429405556302,0.20512020048880697,Healthy
29.146731694574864,6.498629948906464,29.031190501385385,160.5106853918534,110.99097344622179,265.6178005504213,163.98005246973148,12.309989097483722,0.7808938844706215,0.009732136452101785,0.16470328300540754,Healthy
27.39458965873763,5.841878042808081,27.58431625757041,191.6009636984714,101.39130777263246,239.99516885467284,177.65555082953057,12.925037868236114,0.6679801636533712,0.005591798612775549,-0.018971183380042417,Healthy
38.52041202037223,4.875367886234376,23.697214278674622,99.9686032023337,36.0079717435368,157.04401787821175,139.88358445362098,11.77342991951017,1.0215213633318416,0.2109748365644638,0.5768667163498473,FootRot
25.62778716447012,6.020468393588324,26.83245696982572,142.2225520750845,84.02169445392947,230.8225390602928,151.71228460201067,15.009217539595216,0.977545742346132,0.17306524450546304,0.43294615367902156,LeafSpot
40.38475095199406,4.896416055156144,23.588011111771728,84.86655478409908,37.2723762352461,174.03288209035196,132.63203671169458,22.907803514315702,1.1099237151232901,0.10908613930730243,0.6415119850571498,FootRot
40.606742073156795,4.9023916622346535,23.08607571155589,100.30415421018202,29.32278857866887,149.1370826239532,138.7298675483447,26.789468691127688,1.07780504752881,0.3999161145311827,0.45236371863758384,FootRot
22.26658779804803,6.18002988466856,27.36883339817194,182.11992181926374,120.81742715801968,242.60142256290476,169.8973119823596,8.378525791069602,0.8293166269985559,0.021378265139929617,0.12827363858121402,Healthy
27.000855710193967,6.358669524507098,27.0276003953449,128.99087673615313,78.63892752408817,230.58759818505993,176.42794886231883,23.983945334643412,1.1224153964356893,0.12898496946149757,0.38534982367606757,LeafSpot
26.099566883618046,6.6035228066149,27.949882958362007,165.44720473423962,97.79800647552486,226.85479021859905,187.73246691237645,9.484240294890459,0.7259594321366984,0.01979488061991571,0.12220695687774921,Healthy
40.12222618980671,4.964994261342367,24.256911068687536,93.37466137055175,39.798790687680466,142.11612616975972,129.59047021965904,26.903848946150386,1.0573198638851462,0.1953929201329603,0.4595365892457872,FootRot
35.254186173811846,5.4104423654618135,26.575048371634164,92.00383292852254,71.69077063568619,173.3130882979199,142.8341076620079,35.68496744299068,1.2381963077131106,0.35014553633771756,0.9135938055357203,Anthracnose
42.26140231301511,4.90947598561662,25.164321070785487,90.40813456012415,38.42689149034686,176.35972533841047,121.11467908309247,27.420578942917654,1.1022544273773542,0.28714729421459295,0.47932692330250215,FootRot
37.50435415695831,4.7177487433844485,25.78108355195404,86.87586514493907,38.101163139518185,155.56689636568328,126.98983170354659,24.420609199648144,1.0484476133720142,0.26671497623565626,0.6679369965586947,FootRot
24.188048366667942,5.895674800468896,26.37678454732074,186.0753788522903,94.49558949568991,252.217769758699,190.50294206674263,11.22430366264411,0.884123332991354,0.021237953016046,0.09350297221275024,Healthy
39.910364010184956,4.938606760899562,24.69539984811316,97.38518362313829,41.48475085161328,156.98478959639476,123.99666225401137,22.961458813567358,1.1280003874179771,0.24917622059453498,0.565576072570189,FootRot
39.556780772511445,5.032178408345932,23.206351970256478,88.41232496551655,39.79154101868995,123.87742020098781,135.87068444584858,27.805539326520904,1.0332101059333345,0.21787764414579433,0.6760650771234631,FootRot
25.304064126722693,6.528697976534953,27.713338818532307,202.44964797508374,90.33629235089215,268.4379197132821,187.37486072934956,11.387067385813067,0.7009633347345648,0.031078307906845445,0.18789018653694914,Healthy
23.79652822808324,5.8395012894877185,27.03121993803074,156.89384540618568,87.55510569442677,174.67411530277334,150.74183893367012,24.76302055251005,1.0518720904416115,0.15030982669470971,0.3616953669213959,LeafSpot
24.868831863987527,6.586003930102114,28.115580477293616,148.71995326549367,97.54002085994243,204.10656032079288,167.6814521409938,9.269218671473666,0.8097731356570743,0.03415840682296661,0.09330804480544724,Healthy
41.253053647655584,5.079607431004831,22.43235424894037,98.59990173613292,38.412463889229066,147.6800404507561,147.9807549830929,13.32775632944314,1.0801924477266711,0.255281847193993,0.7325038140482423,FootRot
27.74280686551941,6.018351897721231,25.712927731660457,150.38506137442866,108.90510479322155,239.30558663506622,154.92074664700544,20.050871348170705,1.0577434220087354,0.19429926427227,0.2710197673048589,LeafSpot
39.29193791334079,4.787732707619759,24.352137159285217,95.69655474921116,36.58752088103791,145.85007765273937,124.75270304427477,22.441434101839537,1.180712276236938,0.23418021368861008,0.4631816274276127,FootRot
30.457504288580463,5.980700969886606,28.617187521785198,168.75842020779115,75.95873431171836,223.28438591538549,153.98034142687249,17.70794801023411,0.9642051288595619,0.2050814144125422,0.29487435284258545,LeafSpot
36.742094899846,5.262549092492889,26.6110041615579,126.79088410209145,50.4258007256717,151.7309958767674,138.3888581140534,28.135770443145407,1.1971761041969053,0.3642410015541104,0.6856768853467117,Anthracnose
35.513381978169484,4.706768898201705,26.355686835488736,119.0988950071134,54.07452648868019,188.68965468956708,142.22741242211717,24.953702758308303,1.2441347734322181,0.29286881659570496,0.8849290199614066,Anthracnose
27.442793624085365,5.972877362757549,26.649130531062465,163.16663195721222,91.80221744908212,175.27912262042446,160.93842403968435,21.459718669994444,0.8903813706710992,0.10329821955360283,0.40855363691600366,LeafSpot
35.786358368167186,5.3312442718401885,26.534876336664226,139.06493763289274,44.96012834593338,165.00693367959175,139.07017876756348,25.669325271634296,1.214497865423874,0.37988223254984227,0.6794946868389488,Anthracnose
42.954150500132435,5.067012472602238,25.382989163930734,96.84485708658627,42.30171902345784,149.20324793215082,128.3664803143827,25.122845704130242,1.0361535049527626,0.24741110123093024,0.5385112477690768,FootRot
38.19028978843563,5.136477642396576,23.675078032540743,130.0761549952456,41.92006506580912,150.71250105719622,126.12084980039964,20.72118281727415,1.0617355691813588,0.22731234433637,0.501702933961233,FootRot
28.150701875914685,6.173798431770386,26.93647362755657,124.83794190972594,70.295937180863,193.52807468962928,162.58368243176957,18.10250675135978,1.0024216695655155,0.18405950965183984,0.4432770398125483,LeafSpot
26.24402435942557,6.289237863495817,25.509807845267627,145.85178415460067,67.74062136739505,242.42835600888955,166.025779094727,18.95806393399919,0.9707851605996979,0.16696981402499989,0.3561401724856156,LeafSpot
31.82442036540693,6.007702978646954,27.355021662189227,146.3155583721251,69.09039909491204,226.47589527338533,168.05266164267397,22.357708126512513,1.032753872450594,0.17299752994983236,0.38141801216420346,LeafSpot
34.378028905461136,5.345376452571062,25.957079845351668,126.49951919482585,60.117362297548674,174.93311205937948,150.97660410214837,30.032852875475065,1.1602588410860137,0.3628948638343765,0.5229326623883089,Anthracnose
24.662392954973505,6.515784510746245,29.952215561138935,167.6893682059715,105.75951255286978,217.39980875468993,169.7522346116432,9.450649452576812,0.8527163680835456,0.030717284000201402,0.018884240606115724,Healthy
29.63610140360678,6.627517077326517,28.374946979059978,234.7078183238143,108.93132856272543,259.6376550066422,172.12859201866516,11.226170741492338,0.7763005232766994,0.015990725603546946,0.10531607030682093,Healthy
33.68723592474231,4.982186901385348,25.01831545158748,119.50506140112013,57.02096627574028,184.11684366193845,137.18383970082184,30.024424097466824,1.2008536139100037,0.3977953292642425,0.7660924298732581,Anthracnose
24.267498773121172,5.776128419495715,26.086527250993786,168.11197809119665,79.81711734557007,206.0555181565155,164.5187324364786,21.087091484350342,0.872405573499272,0.13124598687782657,0.3995423624161091,LeafSpot
26.252017163611896,6.378288275973818,30.020794837510138,138.08443686941945,93.55969773405197,217.89614064708496,177.615337138213,19.941533229346007,1.0451200906164366,0.2118944688539713,0.3088973708342407,LeafSpot
